case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,first_associate_year,promotion_year
1073,102,M,PhD,73,Other,72,81,Assoc,0,3777.0,78,84
1074,102,M,PhD,73,Other,72,82,Assoc,0,3925.758,78,84
1075,102,M,PhD,73,Other,72,83,Assoc,0,4101.0,78,84
1076,102,M,PhD,73,Other,72,84,Full,0,4771.0,78,84
1077,102,M,PhD,73,Other,72,85,Full,0,4771.0,78,84
1078,102,M,PhD,73,Other,72,86,Full,0,6265.0,78,84
1079,102,M,PhD,73,Other,72,87,Full,0,6580.0,78,84
1080,102,M,PhD,73,Other,72,88,Full,0,6967.0,78,84
1081,102,M,PhD,73,Other,72,89,Full,0,7562.0,78,84
1082,102,M,PhD,73,Other,72,90,Full,0,7915.0,78,84
1083,102,M,PhD,73,Other,72,91,Full,0,8402.0,78,84
1084,102,M,PhD,73,Other,72,92,Full,0,8523.0,78,84
1085,102,M,PhD,73,Other,72,93,Full,0,8770.0,78,84
1086,102,M,PhD,73,Other,72,94,Full,0,8770.0,78,84
1087,102,M,PhD,73,Other,72,95,Full,0,9025.0,78,84
1088,103,M,PhD,66,Prof,68,76,Assoc,0,2013.0,76,79
1089,103,M,PhD,66,Prof,68,77,Assoc,0,2255.0,76,79
1090,103,M,PhD,66,Prof,68,79,Full,0,2695.0,76,79
1091,103,M,PhD,66,Prof,68,81,Full,0,3317.0,76,79
1092,103,M,PhD,66,Prof,68,82,Full,0,3563.0,76,79
1093,103,M,PhD,66,Prof,68,83,Full,0,3759.0,76,79
1094,103,M,PhD,66,Prof,68,84,Full,0,4013.0,76,79
1095,103,M,PhD,66,Prof,68,85,Full,0,4013.0,76,79
1096,103,M,PhD,66,Prof,68,86,Full,0,4134.0,76,79
1097,103,M,PhD,66,Prof,68,87,Full,0,4343.0,76,79
1098,103,M,PhD,66,Prof,68,93,Full,0,7619.0,76,79
1099,103,M,PhD,66,Prof,68,94,Full,0,7619.0,76,79
1100,103,M,PhD,66,Prof,68,95,Full,0,8076.0,76,79
1119,105,M,PhD,63,Prof,79,79,Assoc,0,2368.0,79,85
1120,105,M,PhD,63,Prof,79,81,Assoc,0,2794.0,79,85
1121,105,M,PhD,63,Prof,79,82,Assoc,0,2876.0,79,85
1122,105,M,PhD,63,Prof,79,83,Assoc,0,3077.0,79,85
1123,105,M,PhD,63,Prof,79,84,Assoc,0,3287.0,79,85
1124,105,M,PhD,63,Prof,79,85,Full,0,3381.0,79,85
1125,105,M,PhD,63,Prof,79,86,Full,0,4440.0,79,85
1126,105,M,PhD,63,Prof,79,87,Full,0,4908.0,79,85
1127,105,M,PhD,63,Prof,79,88,Full,0,4533.0,79,85
1128,105,M,PhD,63,Prof,79,89,Full,0,4990.0,79,85
1129,105,M,PhD,63,Prof,79,90,Full,0,5223.0,79,85
1130,105,M,PhD,63,Prof,79,91,Full,0,5311.0,79,85
1131,105,M,PhD,63,Prof,79,92,Full,0,5388.0,79,85
1132,105,M,PhD,63,Prof,79,93,Full,0,5624.0,79,85
1133,105,M,PhD,63,Prof,79,94,Full,0,5623.333,79,85
1134,105,M,PhD,63,Prof,79,95,Full,0,5624.0,79,85
1155,107,M,PhD,79,Other,81,81,Assoc,0,3777.0,81,84
1156,107,M,PhD,79,Other,81,82,Assoc,0,3943.0,81,84
1157,107,M,PhD,79,Other,81,83,Assoc,0,4280.0,81,84
1158,107,M,PhD,79,Other,81,84,Full,0,4704.0,81,84
1159,107,M,PhD,79,Other,81,85,Full,0,4704.0,81,84
1160,107,M,PhD,79,Other,81,86,Full,0,5509.0,81,84
1161,107,M,PhD,79,Other,81,87,Full,1,6675.0,81,84
1162,107,M,PhD,79,Other,81,88,Full,1,7067.0,81,84
1163,107,M,PhD,79,Other,81,89,Full,1,7671.0,81,84
1164,107,M,PhD,79,Other,81,90,Full,0,8145.0,81,84
1165,107,M,PhD,79,Other,81,91,Full,0,8646.0,81,84
1166,107,M,PhD,79,Other,81,92,Full,0,8646.0,81,84
1167,107,M,PhD,79,Other,81,93,Full,0,8896.0,81,84
1168,107,M,PhD,79,Other,81,94,Full,0,8896.0,81,84
1169,107,M,PhD,79,Other,81,95,Full,0,9154.0,81,84
1188,110,M,PhD,68,Other,72,76,Assoc,0,2053.0,76,77
1189,110,M,PhD,68,Other,72,77,Full,0,2378.0,76,77
1190,110,M,PhD,68,Other,72,78,Full,0,2544.0,76,77
1191,110,M,PhD,68,Other,72,79,Full,0,2850.0,76,77
1192,110,M,PhD,68,Other,72,80,Full,0,3105.0,76,77
1193,110,M,PhD,68,Other,72,81,Full,0,3500.0,76,77
1194,110,M,PhD,68,Other,72,82,Full,0,3671.0,76,77
1195,110,M,PhD,68,Other,72,83,Full,0,3873.0,76,77
1196,110,M,PhD,68,Other,72,84,Full,0,5997.0,76,77
1197,110,M,PhD,68,Other,72,85,Full,0,5997.0,76,77
1198,110,M,PhD,68,Other,72,86,Full,0,6634.0,76,77
1199,110,M,PhD,68,Other,72,87,Full,0,6967.0,76,77
1200,110,M,PhD,68,Other,72,88,Full,0,7272.0,76,77
1201,110,M,PhD,68,Other,72,89,Full,0,7671.0,76,77
1202,110,M,PhD,68,Other,72,90,Full,0,8029.0,76,77
1203,110,M,PhD,68,Other,72,91,Full,0,8402.0,76,77
1204,110,M,PhD,68,Other,72,92,Full,0,8646.0,76,77
1205,110,M,PhD,68,Other,72,93,Full,0,8896.0,76,77
1206,110,M,PhD,68,Other,72,94,Full,0,8896.0,76,77
1207,110,M,PhD,68,Other,72,95,Full,0,9286.0,76,77
1208,111,M,PhD,81,Arts,84,84,Assist,0,2301.0,90,95
1209,111,M,PhD,81,Arts,84,85,Assist,0,2301.0,90,95
1210,111,M,PhD,81,Arts,84,86,Assist,0,2658.0,90,95
1211,111,M,PhD,81,Arts,84,87,Assist,0,2791.0,90,95
1212,111,M,PhD,81,Arts,84,88,Assist,0,2831.0,90,95
1213,111,M,PhD,81,Arts,84,89,Assist,0,3117.0,90,95
1214,111,M,PhD,81,Arts,84,90,Assoc,0,3658.0,90,95
1215,111,M,PhD,81,Arts,84,91,Assoc,0,4053.0,90,95
1216,111,M,PhD,81,Arts,84,92,Assoc,0,4171.0,90,95
1217,111,M,PhD,81,Arts,84,93,Assoc,0,4353.0,90,95
1218,111,M,PhD,81,Arts,84,94,Assoc,0,4353.0,90,95
1219,111,M,PhD,81,Arts,84,95,Full,0,4812.0,90,95
1220,112,F,PhD,65,Other,76,76,Assist,0,1714.0,82,95
1221,112,F,PhD,65,Other,76,77,Assist,0,1828.0,82,95
1222,112,F,PhD,65,Other,76,78,Assist,0,1904.0,82,95
1223,112,F,PhD,65,Other,76,79,Assist,0,2120.0,82,95
1224,112,F,PhD,65,Other,76,80,Assist,0,2290.0,82,95
1225,112,F,PhD,65,Other,76,81,Assist,0,2460.0,82,95
1226,112,F,PhD,65,Other,76,82,Assoc,0,2532.0,82,95
1227,112,F,PhD,65,Other,76,83,Assoc,0,2952.0,82,95
1228,112,F,PhD,65,Other,76,84,Assoc,0,3197.333,82,95
1229,112,F,PhD,65,Other,76,85,Assoc,0,3197.333,82,95
1230,112,F,PhD,65,Other,76,86,Assoc,0,3537.333,82,95
1231,112,F,PhD,65,Other,76,87,Assoc,0,3715.0,82,95
1232,112,F,PhD,65,Other,76,88,Assoc,0,3990.667,82,95
1233,112,F,PhD,65,Other,76,89,Assoc,0,4269.0,82,95
1234,112,F,PhD,65,Other,76,90,Assoc,0,4468.0,82,95
1235,112,F,PhD,65,Other,76,91,Assoc,0,4676.0,82,95
1236,112,F,PhD,65,Other,76,92,Assoc,0,4811.759,82,95
1237,112,F,PhD,65,Other,76,93,Assoc,0,4881.0,82,95
1238,112,F,PhD,65,Other,76,94,Assoc,0,4881.0,82,95
1239,112,F,PhD,65,Other,76,95,Full,0,5168.0,82,95
1258,114,M,PhD,81,Other,83,83,Assist,0,2595.0,86,89
1259,114,M,PhD,81,Other,83,84,Assist,0,2770.0,86,89
1260,114,M,PhD,81,Other,83,85,Assist,0,2770.0,86,89
1261,114,M,PhD,81,Other,83,86,Assoc,0,3640.0,86,89
1262,114,M,PhD,81,Other,83,87,Assoc,0,3822.0,86,89
1263,114,M,PhD,81,Other,83,88,Assoc,0,4874.0,86,89
1264,114,M,PhD,81,Other,83,89,Full,0,5043.284,86,89
1265,114,M,PhD,81,Other,83,90,Full,0,5381.0,86,89
1266,114,M,PhD,81,Other,83,91,Full,0,5712.0,86,89
1267,114,M,PhD,81,Other,83,92,Full,0,5878.0,86,89
1268,114,M,PhD,81,Other,83,93,Full,0,6048.0,86,89
1269,114,M,PhD,81,Other,83,94,Full,0,6048.0,86,89
1270,114,M,PhD,81,Other,83,95,Full,0,7602.0,86,89
1292,117,M,PhD,70,Other,75,76,Assoc,0,1839.0,76,80
1293,117,M,PhD,70,Other,75,77,Assoc,0,2058.0,76,80
1294,117,M,PhD,70,Other,75,78,Assoc,0,2216.0,76,80
1295,117,M,PhD,70,Other,75,79,Assoc,0,2411.0,76,80
1296,117,M,PhD,70,Other,75,80,Full,0,2597.0,76,80
1297,117,M,PhD,70,Other,75,81,Full,0,2838.0,76,80
1298,117,M,PhD,70,Other,75,82,Full,0,2866.667,76,80
1299,117,M,PhD,70,Other,75,83,Full,0,2994.0,76,80
1300,117,M,PhD,70,Other,75,84,Full,0,3197.0,76,80
1301,117,M,PhD,70,Other,75,85,Full,0,3197.0,76,80
1302,117,M,PhD,70,Other,75,86,Full,0,3293.0,76,80
1303,117,M,PhD,70,Other,75,87,Full,0,3458.0,76,80
1304,117,M,PhD,70,Other,75,88,Full,0,3933.0,76,80
1305,117,M,PhD,70,Other,75,89,Full,0,4269.0,76,80
1306,117,M,PhD,70,Other,75,90,Full,0,4343.0,76,80
1307,117,M,PhD,70,Other,75,91,Full,0,4544.0,76,80
1308,117,M,PhD,70,Other,75,92,Full,0,4676.0,76,80
1309,117,M,PhD,70,Other,75,93,Full,0,4676.0,76,80
1310,117,M,PhD,70,Other,75,94,Full,0,4676.0,76,80
1311,117,M,PhD,70,Other,75,95,Full,0,4743.0,76,80
1325,119,M,PhD,66,Other,70,76,Assoc,0,2629.851,76,78
1326,119,M,PhD,66,Other,70,77,Assoc,0,2888.0,76,78
1327,119,M,PhD,66,Other,70,78,Full,0,3111.0,76,78
1328,119,M,PhD,66,Other,70,79,Full,0,3655.0,76,78
1329,119,M,PhD,66,Other,70,80,Full,0,4010.0,76,78
1330,119,M,PhD,66,Other,70,81,Full,0,4485.0,76,78
1331,119,M,PhD,66,Other,70,82,Full,0,4615.0,76,78
1332,119,M,PhD,66,Other,70,83,Full,0,4869.0,76,78
1333,119,M,PhD,66,Other,70,84,Full,0,5427.0,76,78
1334,119,M,PhD,66,Other,70,85,Full,0,5427.0,76,78
1335,119,M,PhD,66,Other,70,86,Full,0,5917.0,76,78
1336,119,M,PhD,66,Other,70,87,Full,0,6214.0,76,78
1337,119,M,PhD,66,Other,70,88,Full,0,6214.0,76,78
1338,119,M,PhD,66,Other,70,89,Full,0,6555.0,76,78
1339,119,M,PhD,66,Other,70,90,Full,0,6764.0,76,78
1340,119,M,PhD,66,Other,70,91,Full,0,6977.0,76,78
1341,119,M,PhD,66,Other,70,92,Full,0,7078.0,76,78
1342,119,M,PhD,66,Other,70,93,Full,0,7283.0,76,78
1343,119,M,PhD,66,Other,70,94,Full,0,7283.0,76,78
1344,119,M,PhD,66,Other,70,95,Full,0,7494.0,76,78
1353,121,M,PhD,80,Other,87,87,Assoc,0,3723.0,87,95
1354,121,M,PhD,80,Other,87,88,Assoc,0,3723.0,87,95
1355,121,M,PhD,80,Other,87,89,Assoc,0,4032.0,87,95
1356,121,M,PhD,80,Other,87,90,Assoc,0,4220.0,87,95
1357,121,M,PhD,80,Other,87,91,Assoc,0,4353.0,87,95
1358,121,M,PhD,80,Other,87,92,Assoc,0,4480.0,87,95
1359,121,M,PhD,80,Other,87,93,Assoc,0,4610.0,87,95
1360,121,M,PhD,80,Other,87,94,Assoc,0,4610.0,87,95
1361,121,M,PhD,80,Other,87,95,Full,0,4881.0,87,95
1362,122,M,PhD,80,Other,83,83,Assist,0,2591.0,88,93
1363,122,M,PhD,80,Other,83,84,Assist,0,2768.0,88,93
1364,122,M,PhD,80,Other,83,85,Assist,0,2768.0,88,93
1365,122,M,PhD,80,Other,83,86,Assist,0,3151.0,88,93
1366,122,M,PhD,80,Other,83,87,Assist,0,3310.0,88,93
1367,122,M,PhD,80,Other,83,88,Assoc,0,3606.0,88,93
1368,122,M,PhD,80,Other,83,89,Assoc,0,4085.0,88,93
1369,122,M,PhD,80,Other,83,90,Assoc,0,4527.0,88,93
1370,122,M,PhD,80,Other,83,91,Assoc,0,5016.0,88,93
1371,122,M,PhD,80,Other,83,92,Assoc,0,5311.0,88,93
1372,122,M,PhD,80,Other,83,93,Full,0,5705.0,88,93
1373,122,M,PhD,80,Other,83,94,Full,0,5705.0,88,93
1374,122,M,PhD,80,Other,83,95,Full,0,6127.0,88,93
1402,126,M,PhD,68,Other,71,76,Assist,0,1743.0,77,82
1403,126,M,PhD,68,Other,71,77,Assoc,0,1942.0,77,82
1404,126,M,PhD,68,Other,71,78,Assoc,0,2019.0,77,82
1405,126,M,PhD,68,Other,71,79,Assoc,0,2243.0,77,82
1406,126,M,PhD,68,Other,71,80,Assoc,0,2420.0,77,82
1407,126,M,PhD,68,Other,71,81,Assoc,0,2680.0,77,82
1408,126,M,PhD,68,Other,71,82,Full,0,2838.0,77,82
1409,126,M,PhD,68,Other,71,83,Full,0,3037.0,77,82
1410,126,M,PhD,68,Other,71,84,Full,0,3386.0,77,82
1411,126,M,PhD,68,Other,71,85,Full,0,3386.0,77,82
1412,126,M,PhD,68,Other,71,86,Full,0,4641.0,77,82
1413,126,M,PhD,68,Other,71,87,Full,0,4874.0,77,82
1414,126,M,PhD,68,Other,71,88,Full,0,5015.0,77,82
1415,126,M,PhD,68,Other,71,89,Full,0,5522.0,77,82
1416,126,M,PhD,68,Other,71,90,Full,0,5863.0,77,82
1417,126,M,PhD,68,Other,71,91,Full,0,6404.0,77,82
1418,126,M,PhD,68,Other,71,92,Full,1,7388.0,77,82
1419,126,M,PhD,68,Other,71,93,Full,1,7602.0,77,82
1420,126,M,PhD,68,Other,71,94,Full,1,7602.0,77,82
1421,126,M,PhD,68,Other,71,95,Full,1,7823.0,77,82
1422,127,M,PhD,72,Prof,72,76,Assist,0,1366.0,79,86
1423,127,M,PhD,72,Prof,72,77,Assist,0,1640.0,79,86
1424,127,M,PhD,72,Prof,72,78,Assist,0,1780.0,79,86
1425,127,M,PhD,72,Prof,72,79,Assoc,0,2210.0,79,86
1426,127,M,PhD,72,Prof,72,80,Assoc,0,2381.0,79,86
1427,127,M,PhD,72,Prof,72,81,Assoc,0,2715.0,79,86
1428,127,M,PhD,72,Prof,72,82,Assoc,0,2834.0,79,86
1429,127,M,PhD,72,Prof,72,83,Assoc,0,3450.0,79,86
1430,127,M,PhD,72,Prof,72,84,Assoc,0,4101.0,79,86
1431,127,M,PhD,72,Prof,72,85,Assoc,0,4101.0,79,86
1432,127,M,PhD,72,Prof,72,86,Full,0,5354.0,79,86
1433,127,M,PhD,72,Prof,72,87,Full,0,5623.0,79,86
1434,127,M,PhD,72,Prof,72,88,Full,0,5786.0,79,86
1435,127,M,PhD,72,Prof,72,89,Full,0,6370.0,79,86
1436,127,M,PhD,72,Prof,72,90,Full,0,7475.0,79,86
1437,127,M,PhD,72,Prof,72,91,Full,0,7823.0,79,86
1438,127,M,PhD,72,Prof,72,92,Full,0,8165.0,79,86
1439,127,M,PhD,72,Prof,72,93,Full,0,8402.0,79,86
1440,127,M,PhD,72,Prof,72,94,Full,0,8402.0,79,86
1441,127,M,PhD,72,Prof,72,95,Full,0,8896.0,79,86
1442,128,M,PhD,75,Other,78,78,Assist,0,1608.0,83,94
1443,128,M,PhD,75,Other,78,79,Assist,0,1803.0,83,94
1444,128,M,PhD,75,Other,78,80,Assist,0,1916.0,83,94
1445,128,M,PhD,75,Other,78,81,Assist,0,2102.0,83,94
1446,128,M,PhD,75,Other,78,82,Assist,0,2194.0,83,94
1447,128,M,PhD,75,Other,78,83,Assoc,0,2451.0,83,94
1448,128,M,PhD,75,Other,78,84,Assoc,0,2851.0,83,94
1449,128,M,PhD,75,Other,78,85,Assoc,0,2851.0,83,94
1450,128,M,PhD,75,Other,78,86,Assoc,0,3293.0,83,94
1451,128,M,PhD,75,Other,78,87,Assoc,0,3458.0,83,94
1452,128,M,PhD,75,Other,78,88,Assoc,0,3559.0,83,94
1453,128,M,PhD,75,Other,78,89,Assoc,0,3754.0,83,94
1454,128,M,PhD,75,Other,78,90,Assoc,0,3873.0,83,94
1455,128,M,PhD,75,Other,78,91,Assoc,0,4112.0,83,94
1456,128,M,PhD,75,Other,78,92,Assoc,0,4171.0,83,94
1457,128,M,PhD,75,Other,78,93,Assoc,0,4231.0,83,94
1458,128,M,PhD,75,Other,78,94,Full,0,4676.0,83,94
1459,128,M,PhD,75,Other,78,95,Full,0,4812.0,83,94
1465,130,M,PhD,77,Prof,85,85,Assoc,1,3851.0,85,90
1466,130,M,PhD,77,Prof,85,86,Assoc,1,4199.0,85,90
1467,130,M,PhD,77,Prof,85,87,Assoc,1,4410.0,85,90
1468,130,M,PhD,77,Prof,85,88,Assoc,1,4603.0,85,90
1469,130,M,PhD,77,Prof,85,89,Assoc,1,5366.0,85,90
1470,130,M,PhD,77,Prof,85,90,Full,1,6297.0,85,90
1471,130,M,PhD,77,Prof,85,91,Full,1,6781.0,85,90
1472,130,M,PhD,77,Prof,85,92,Full,1,7283.0,85,90
1473,130,M,PhD,77,Prof,85,93,Full,1,7712.0,85,90
1474,130,M,PhD,77,Prof,85,94,Full,1,7712.0,85,90
1475,130,M,PhD,77,Prof,85,95,Full,1,8049.0,85,90
1476,131,M,PhD,78,Other,84,84,Assoc,0,4704.0,84,91
1477,131,M,PhD,78,Other,84,85,Assoc,0,4704.0,84,91
1478,131,M,PhD,78,Other,84,86,Assoc,0,5203.0,84,91
1479,131,M,PhD,78,Other,84,87,Assoc,0,5464.0,84,91
1480,131,M,PhD,78,Other,84,88,Assoc,0,5703.0,84,91
1481,131,M,PhD,78,Other,84,89,Assoc,0,6280.0,84,91
1482,131,M,PhD,78,Other,84,90,Assoc,0,6668.0,84,91
1483,131,M,PhD,78,Other,84,91,Full,0,8402.0,84,91
1484,131,M,PhD,78,Other,84,92,Full,0,8402.0,84,91
1485,131,M,PhD,78,Other,84,93,Full,0,8523.0,84,91
1486,131,M,PhD,78,Other,84,94,Full,0,8523.0,84,91
1487,131,M,PhD,78,Other,84,95,Full,1,9693.0,84,91
1497,133,M,PhD,82,Other,84,84,Assist,0,3063.0,89,92
1498,133,M,PhD,82,Other,84,85,Assist,0,3063.0,89,92
1499,133,M,PhD,82,Other,84,86,Assist,0,3487.0,89,92
1500,133,M,PhD,82,Other,84,87,Assist,0,3662.0,89,92
1501,133,M,PhD,82,Other,84,88,Assist,0,3877.0,89,92
1502,133,M,PhD,82,Other,84,89,Assoc,0,4330.0,89,92
1503,133,M,PhD,82,Other,84,90,Assoc,0,4731.0,89,92
1504,133,M,PhD,82,Other,84,91,Assoc,0,5168.0,89,92
1505,133,M,PhD,82,Other,84,92,Full,0,5794.0,89,92
1506,133,M,PhD,82,Other,84,93,Full,0,6048.0,89,92
1507,133,M,PhD,82,Other,84,94,Full,0,6048.0,89,92
1508,133,M,PhD,82,Other,84,95,Full,0,6496.0,89,92
1509,134,M,PhD,69,Prof,75,76,Assist,0,1682.0,78,89
1510,134,M,PhD,69,Prof,75,77,Assist,0,1851.0,78,89
1511,134,M,PhD,69,Prof,75,78,Assoc,0,2068.0,78,89
1512,134,M,PhD,69,Prof,75,79,Assoc,0,2328.0,78,89
1513,134,M,PhD,69,Prof,75,80,Assoc,0,2505.0,78,89
1514,134,M,PhD,69,Prof,75,81,Assoc,0,2794.0,78,89
1515,134,M,PhD,69,Prof,75,82,Assoc,0,3228.0,78,89
1516,134,M,PhD,69,Prof,75,83,Assoc,0,3873.0,78,89
1517,134,M,PhD,69,Prof,75,84,Assoc,0,4195.0,78,89
1518,134,M,PhD,69,Prof,75,85,Assoc,0,4195.0,78,89
1519,134,M,PhD,69,Prof,75,86,Assoc,0,4844.0,78,89
1520,134,M,PhD,69,Prof,75,87,Assoc,0,5087.0,78,89
1521,134,M,PhD,69,Prof,75,88,Assoc,0,5087.0,78,89
1522,134,M,PhD,69,Prof,75,89,Full,0,5601.0,78,89
1523,134,M,PhD,69,Prof,75,90,Full,0,6480.0,78,89
1524,134,M,PhD,69,Prof,75,91,Full,0,6781.0,78,89
1525,134,M,PhD,69,Prof,75,92,Full,0,7078.0,78,89
1526,134,M,PhD,69,Prof,75,93,Full,0,7283.0,78,89
1527,134,M,PhD,69,Prof,75,94,Full,0,7283.0,78,89
1528,134,M,PhD,69,Prof,75,95,Full,0,7388.0,78,89
1535,136,F,PhD,73,Arts,77,77,Assist,0,1472.0,83,89
1536,136,F,PhD,73,Arts,77,78,Assist,0,1608.0,83,89
1537,136,F,PhD,73,Arts,77,79,Assist,0,1764.0,83,89
1538,136,F,PhD,73,Arts,77,80,Assist,0,1875.0,83,89
1539,136,F,PhD,73,Arts,77,81,Assist,0,2042.0,83,89
1540,136,F,PhD,73,Arts,77,82,Assist,0,2132.0,83,89
1541,136,F,PhD,73,Arts,77,83,Assoc,0,2416.0,83,89
1542,136,F,PhD,73,Arts,77,84,Assoc,0,2851.0,83,89
1543,136,F,PhD,73,Arts,77,85,Assoc,0,2851.0,83,89
1544,136,F,PhD,73,Arts,77,86,Assoc,0,2937.0,83,89
1545,136,F,PhD,73,Arts,77,87,Assoc,0,3085.0,83,89
1546,136,F,PhD,73,Arts,77,88,Assoc,0,3361.0,83,89
1547,136,F,PhD,73,Arts,77,89,Full,0,4269.333,83,89
1548,136,F,PhD,73,Arts,77,90,Full,0,4405.0,83,89
1549,136,F,PhD,73,Arts,77,91,Full,0,4812.0,83,89
1550,136,F,PhD,73,Arts,77,92,Full,0,4951.0,83,89
1551,136,F,PhD,73,Arts,77,93,Full,0,5095.0,83,89
1552,136,F,PhD,73,Arts,77,94,Full,0,5095.0,83,89
1553,136,F,PhD,73,Arts,77,95,Full,0,5242.0,83,89
1554,137,M,PhD,80,Other,88,88,Assoc,0,4500.0,88,92
1555,137,M,PhD,80,Other,88,89,Assoc,0,4585.0,88,92
1556,137,M,PhD,80,Other,88,90,Assoc,0,4800.0,88,92
1557,137,M,PhD,80,Other,88,91,Assoc,0,5095.0,88,92
1558,137,M,PhD,80,Other,88,92,Full,0,5472.0,88,92
1559,137,M,PhD,80,Other,88,93,Full,0,5631.0,88,92
1560,137,M,PhD,80,Other,88,94,Full,0,5631.0,88,92
1561,137,M,PhD,80,Other,88,95,Full,0,5962.0,88,92
1584,142,M,PhD,73,Arts,77,77,Assist,0,1563.0,84,93
1585,142,M,PhD,73,Arts,77,78,Assist,0,1644.0,84,93
1586,142,M,PhD,73,Arts,77,79,Assist,0,1842.0,84,93
1587,142,M,PhD,73,Arts,77,80,Assist,0,2037.0,84,93
1588,142,M,PhD,73,Arts,77,81,Assist,0,2225.0,84,93
1589,142,M,PhD,73,Arts,77,82,Assist,0,2357.0,84,93
1590,142,M,PhD,73,Arts,77,83,Assist,0,2487.0,84,93
1591,142,M,PhD,73,Arts,77,84,Assoc,0,2935.0,84,93
1592,142,M,PhD,73,Arts,77,85,Assoc,0,2935.0,84,93
1593,142,M,PhD,73,Arts,77,86,Assoc,0,3200.0,84,93
1594,142,M,PhD,73,Arts,77,87,Assoc,0,3361.0,84,93
1595,142,M,PhD,73,Arts,77,88,Assoc,0,3458.0,84,93
1596,142,M,PhD,73,Arts,77,89,Assoc,0,3754.0,84,93
1597,142,M,PhD,73,Arts,77,90,Assoc,0,3986.0,84,93
1598,142,M,PhD,73,Arts,77,91,Assoc,0,4171.0,84,93
1599,142,M,PhD,73,Arts,77,92,Assoc,0,4416.0,84,93
1600,142,M,PhD,73,Arts,77,93,Full,0,4743.0,84,93
1601,142,M,PhD,73,Arts,77,94,Full,0,4743.0,84,93
1602,142,M,PhD,73,Arts,77,95,Full,0,5022.0,84,93
1629,146,F,PhD,67,Other,57,76,Assoc,0,1946.0,76,81
1630,146,F,PhD,67,Other,57,77,Assoc,0,2256.0,76,81
1631,146,F,PhD,67,Other,57,78,Assoc,0,2419.0,76,81
1632,146,F,PhD,67,Other,57,80,Assoc,0,2686.0,76,81
1633,146,F,PhD,67,Other,57,81,Full,0,3048.0,76,81
1634,146,F,PhD,67,Other,57,82,Full,0,3182.0,76,81
1635,146,F,PhD,67,Other,57,83,Full,0,3357.0,76,81
1636,146,F,PhD,67,Other,57,84,Full,0,3636.0,76,81
1637,146,F,PhD,67,Other,57,85,Full,0,3636.0,76,81
1638,146,F,PhD,67,Other,57,86,Full,0,4023.0,76,81
1639,146,F,PhD,67,Other,57,87,Full,0,4225.0,76,81
1640,146,F,PhD,67,Other,57,88,Full,0,4347.0,76,81
1641,146,F,PhD,67,Other,57,89,Full,0,4651.0,76,81
1642,146,F,PhD,67,Other,57,90,Full,0,4869.0,76,81
1643,146,F,PhD,67,Other,57,91,Full,0,5095.0,76,81
1644,146,F,PhD,67,Other,57,92,Full,0,5168.0,76,81
1645,146,F,PhD,67,Other,57,93,Full,0,5318.0,76,81
1646,146,F,PhD,67,Other,57,94,Full,0,5318.0,76,81
1647,146,F,PhD,67,Other,57,95,Full,0,5551.0,76,81
1648,147,F,PhD,69,Other,68,76,Assoc,0,2053.0,76,79
1649,147,F,PhD,69,Other,68,77,Assoc,0,2316.0,76,79
1650,147,F,PhD,69,Other,68,78,Assoc,0,2460.0,76,79
1651,147,F,PhD,69,Other,68,79,Full,0,2805.0,76,79
1652,147,F,PhD,69,Other,68,80,Full,0,3057.0,76,79
1653,147,F,PhD,69,Other,68,81,Full,0,3417.0,76,79
1654,147,F,PhD,69,Other,68,82,Full,0,3517.0,76,79
1655,147,F,PhD,69,Other,68,83,Full,0,3710.0,76,79
1656,147,F,PhD,69,Other,68,84,Full,0,3851.0,76,79
1657,147,F,PhD,69,Other,68,85,Full,0,3851.0,76,79
1658,147,F,PhD,69,Other,68,86,Full,0,3966.0,76,79
1659,147,F,PhD,69,Other,68,87,Full,0,4165.0,76,79
1660,147,F,PhD,69,Other,68,88,Full,0,4285.0,76,79
1661,147,F,PhD,69,Other,68,89,Full,0,4651.0,76,79
1662,147,F,PhD,69,Other,68,90,Full,0,5155.0,76,79
1663,147,F,PhD,69,Other,68,91,Full,0,5551.0,76,79
1664,147,F,PhD,69,Other,68,92,Full,0,5878.0,76,79
1665,147,F,PhD,69,Other,68,93,Full,1,6223.0,76,79
1666,147,F,PhD,69,Other,68,94,Full,1,6223.0,76,79
1667,147,F,PhD,69,Other,68,95,Full,1,6828.0,76,79
1668,148,F,PhD,82,Arts,83,83,Assist,0,2671.0,87,93
1669,148,F,PhD,82,Arts,83,84,Assist,0,2770.0,87,93
1670,148,F,PhD,82,Arts,83,85,Assist,0,2770.0,87,93
1671,148,F,PhD,82,Arts,83,86,Assist,0,3066.0,87,93
1672,148,F,PhD,82,Arts,83,87,Assoc,0,3313.0,87,93
1673,148,F,PhD,82,Arts,83,88,Assoc,0,3768.0,87,93
1674,148,F,PhD,82,Arts,83,89,Assoc,0,4149.0,87,93
1675,148,F,PhD,82,Arts,83,90,Assoc,0,4405.0,87,93
1676,148,F,PhD,82,Arts,83,91,Assoc,0,4676.0,87,93
1677,148,F,PhD,82,Arts,83,92,Assoc,0,4881.0,87,93
1678,148,F,PhD,82,Arts,83,93,Full,0,6404.0,87,93
1679,148,F,PhD,82,Arts,83,94,Full,0,6404.0,87,93
